item_id,date,p10,p50,p90
vietnam,2021-02-02T00:00:00Z,-13.4951677322,2.4987044334,40.3611412048
vietnam,2021-02-03T00:00:00Z,-15.412735939,1.247377634,21.9890365601
vietnam,2021-02-04T00:00:00Z,-9.4925327301,2.9585020542,29.0713157654
vietnam,2021-02-05T00:00:00Z,-6.1641168594,1.3504626751,24.1084156036
vietnam,2021-02-06T00:00:00Z,-7.2989339828,0.5053220987,8.1520137787
vietnam,2021-02-07T00:00:00Z,-6.6581521034,1.0017849207,15.0080852509
vietnam,2021-02-08T00:00:00Z,-5.8001623154,0.3959770799,10.7131347656
vietnam,2021-02-09T00:00:00Z,-2.6357135773,0.0915632918,9.121099472
vietnam,2021-02-10T00:00:00Z,-2.0193967819,1.3433039188,7.4877176285
vietnam,2021-02-11T00:00:00Z,-2.4590730667,0.5295149088,7.2308263779
vietnam,2021-02-12T00:00:00Z,-2.8979783058,1.1610409021,10.0246486664
vietnam,2021-02-13T00:00:00Z,-1.5074260235,0.6647177339,7.3251547813
vietnam,2021-02-14T00:00:00Z,-1.9325618744,-0.0626361221,3.9641165733
vietnam,2021-02-15T00:00:00Z,-1.8115657568,0.2282055616,4.0059990883
vietnam,2021-02-16T00:00:00Z,-1.1607582569,0.0459343493,5.1395673752
vietnam,2021-02-17T00:00:00Z,-1.1295011044,1.0184378624,5.9700856209
vietnam,2021-02-18T00:00:00Z,-2.9162459373,1.0887312889,5.961728096
vietnam,2021-02-19T00:00:00Z,-1.9391272068,0.3051157296,4.4945683479
vietnam,2021-02-20T00:00:00Z,-0.8095302582,0.6516711712,4.3588790894
vietnam,2021-02-21T00:00:00Z,-1.027402997,0.1915135384,4.4753646851
vietnam,2021-02-22T00:00:00Z,-1.457862854,-0.0564570874,2.5372605324
vietnam,2021-02-23T00:00:00Z,-0.994186461,0.0916589946,3.1932389736
vietnam,2021-02-24T00:00:00Z,-0.8485783935,0.322109133,1.6584515572
vietnam,2021-02-25T00:00:00Z,-2.4787228107,0.2069533169,3.2352662086
vietnam,2021-02-26T00:00:00Z,-1.3271961212,0.2890145183,2.1850891113
